state,state_name,sector_name,iop_total_wtd,iop_abs_wtd_none,iop_abs_wtd_HH_Size,iop_abs_wtd_hh_type_code,iop_abs_wtd_Religion,iop_abs_wtd_Social_Group,iop_abs_wtd_Land_possessed_code,iop_abs_wtd_Dwelling_unit_code,iop_rel_wtd_none,iop_rel_wtd_HH_Size,iop_rel_wtd_hh_type_code,iop_rel_wtd_Religion,iop_rel_wtd_Social_Group,iop_rel_wtd_Land_possessed_code,iop_rel_wtd_Dwelling_unit_code,diff_iop_abs_wtd_none,diff_iop_abs_wtd_HH_Size,diff_iop_abs_wtd_hh_type_code,diff_iop_abs_wtd_Religion,diff_iop_abs_wtd_Social_Group,diff_iop_abs_wtd_Land_possessed_code,diff_iop_abs_wtd_Dwelling_unit_code,diff_iop_rel_wtd_none,diff_iop_rel_wtd_HH_Size,diff_iop_rel_wtd_hh_type_code,diff_iop_rel_wtd_Religion,diff_iop_rel_wtd_Social_Group,diff_iop_rel_wtd_Land_possessed_code,diff_iop_rel_wtd_Dwelling_unit_code,pc_iop_abs_wtd_none,pc_iop_abs_wtd_HH_Size,pc_iop_abs_wtd_hh_type_code,pc_iop_abs_wtd_Religion,pc_iop_abs_wtd_Social_Group,pc_iop_abs_wtd_Land_possessed_code,pc_iop_abs_wtd_Dwelling_unit_code,pc_iop_rel_wtd_none,pc_iop_rel_wtd_HH_Size,pc_iop_rel_wtd_hh_type_code,pc_iop_rel_wtd_Religion,pc_iop_rel_wtd_Social_Group,pc_iop_rel_wtd_Land_possessed_code,pc_iop_rel_wtd_Dwelling_unit_code
10,Bihar,Urban,0.5535884122383266,0.22405443870462705,0.22605502663486732,0.21301947716031577,0.21927862921725705,0.1954696039150292,0.19233053382387766,0.21344045657815514,0.40473108495661375,0.40834493937627414,0.3847975724401693,0.3961040808832085,0.3530955482335442,0.3474251439733479,0.3855580280576148,0,-0.002000587930240272,0.011034961544311273,0.0047758094873699974,0.028584834789597835,0.03172390488074939,0.01061398212647191,0,-0.0036138544196603894,0.01993351251644443,0.008627004073405276,0.05163553672306953,0.05730594098326586,0.019173056898998952,0,-0.8929026096544619,4.9251251651652215,2.131539778895427,12.75798638708581,14.159016471247549,4.7372335883353855,0,-0.8929026096544539,4.925125165165225,2.131539778895429,12.75798638708582,14.15901647124755,4.737233588335391
19,West Bengal,All,0.6424198224384554,0.38393295622609,0.3837836942375361,0.2163918512046621,0.38132464942054867,0.3756089969513141,0.35492331826003465,0.37687331727920537,0.5976356002976095,0.5974032569244127,0.33683868966448755,0.5935754721470787,0.5846784047316627,0.5524787776828551,0.5866464640656543,0,1.4926198855391704e-4,0.16754110502142794,0.0026083068055413605,0.008323959274775916,0.02900963796605538,0.007059638946884661,0,2.3234337319688603e-4,0.260796910633122,0.004060128150530806,0.012957195565946877,0.0451568226147544,0.010989136231955188,0,0.038877097194547634,43.63811501578065,0.6793651764568457,2.168076259094078,7.555912430964175,1.8387686788542812,0,0.03887709719454197,43.638115015780656,0.6793651764568494,2.1680762590940827,7.555912430964167,1.838768678854278
19,West Bengal,Rural,0.5951613051848881,0.28393444578262006,0.27866235648207294,0.23972215666537977,0.28310024013228485,0.27652487399871006,0.2746852833013236,0.2832230868015131,0.47707141460484437,0.46821316180074224,0.40278518542281505,0.47566976828968943,0.464621727907541,0.4615308167858662,0.4758761773222627,0,0.0052720893005471225,0.04421228911724029,8.342056503352069e-4,0.007409571783909996,0.00924916248129648,7.113589811069687e-4,0,0.008858252804102129,0.07428622918202932,0.0014016463151549363,0.012449686697303342,0.015540597818978152,0.001195237282581696,0,1.8567980668972546,15.571301676827606,0.29380220072835894,2.6096065109277924,3.2574992638891125,0.2505363444531082,0,1.8567980668972528,15.571301676827606,0.29380220072835683,2.6096065109277924,3.2574992638891063,0.25053634445310546
19,West Bengal,Urban,0.6123038908890521,0.2705888062691315,0.26040823096894883,0.2510275850688686,0.26209972814331195,0.24402796846698038,0.23951833309502035,0.2518417409917788,0.4419191357354309,0.42529246480998456,0.40997221935725725,0.42805497734588743,0.3985406137345575,0.3911755856185151,0.41130187924514083,0,0.010180575300182682,0.019561221200262935,0.00848907812581956,0.026560837802151127,0.031070473174111157,0.018747065277352704,0,0.01662667092544634,0.03194691637817365,0.013864158389543468,0.04337852200087339,0.05074355011691578,0.030617256490290068,0,3.7623785848912523,7.2291317109426405,3.137261383006436,9.815941083583974,11.482541943441674,6.928248635202819,0,3.7623785848912483,7.2291317109426325,3.137261383006436,9.815941083583974,11.482541943441671,6.928248635202815
23,Madhya Pradesh,All,0.6208639057127812,0.3967890271323995,0.3927962937898428,0.29165862686772925,0.394632787862065,0.3684609221727442,0.3767348459936102,0.394849490954698,0.6390917936787884,0.6326608620272329,0.46976257467067817,0.6356188276221467,0.5934648781841064,0.6067913475516035,0.6359678623955312,0,0.003992733342556676,0.10513040026467024,0.0021562392703344813,0.02832810495965532,0.020054181138789318,0.0019395361777014841,0,0.006430931651555505,0.16932921900811027,0.003472966056641713,0.04562691549468201,0.03230044612718497,0.003123931283257275,0,1.0062610277840147,26.49528920304306,0.5434221016437013,7.139336781660263,5.054116865005366,0.4888079168213251,0,1.00626102778402,26.49528920304306,0.5434221016437034,7.139336781660255,5.054116865005369,0.488807916821317
23,Madhya Pradesh,Rural,0.5489941279676032,0.2896503212479047,0.2840305982715563,0.27399626803457977,0.28936101087936095,0.26663532385873623,0.2820214268348309,0.2890508458618797,0.5276018567269581,0.5173654576653638,0.49908779361434014,0.5270748740985377,0.4856797373149148,0.5137057255582765,0.5265099044537266,0,0.005619722976348385,0.015654053213324914,2.8931036854373815e-4,0.023014997389168457,0.007628894413073795,5.994753860250057e-4,0,0.010236399061594348,0.028514063112618004,5.26982628420436e-4,0.041922119412043324,0.013896131168681602,0.0010919522732315556,0,1.9401749503114136,5.404466028514082,0.09988263341027831,7.945786937163615,2.6338290875032064,0.2069652066817248,0,1.9401749503114123,5.404466028514085,0.09988263341028335,7.945786937163614,2.6338290875032038,0.20696520668172275
23,Madhya Pradesh,Urban,0.5927952633859377,0.32373044184811306,0.3229983970659305,0.28810103950047505,0.3140947793667692,0.25746104177113693,0.30823524955553694,0.3204655262655365,0.5461083477607838,0.544873444536353,0.48600428730637085,0.5298537265171748,0.4343169685610623,0.5199691505545334,0.5406006863737343,0,7.320447821825837e-4,0.035629402347638006,0.009635662481343843,0.06626940007697613,0.015495192292576121,0.0032649155825765774,0,0.0012349032244307612,0.06010406045441291,0.01625462124360899,0.11179137919972149,0.026139197206250353,0.005507661387049501,0,0.22612787910938648,11.005885682000368,2.9764462144294344,20.47054941718092,4.78644893699744,1.0085290601457868,0,0.2261278791093843,11.005885682000374,2.9764462144294366,20.470549417180923,4.786448936997447,1.0085290601457837
08,Rajasthan,All,0.6281120395432254,0.3706595580249541,0.3582294330693685,0.2819291999676352,0.36014712633652834,0.3550145309278605,0.33147206777471183,0.36384009987875743,0.5901169452101325,0.5703272832182608,0.4488517688224211,0.5733803902221553,0.5652089254427182,0.527727613716439,0.5792598724000716,0,0.012430124955585597,0.08873035805731888,0.01051243168842575,0.01564502709709359,0.03918749025024226,0.006819458146196666,0,0.01978966199187171,0.14126517638771136,0.016736554987977215,0.024908019767414302,0.06238933149369352,0.010857072810060875,0,3.3535152909098214,23.938505330906708,2.836142077231424,4.220861639305228,10.572367392615307,1.8398171579694045,0,3.353515290909819,23.938505330906704,2.836142077231414,4.220861639305222,10.572367392615297,1.8398171579693958
08,Rajasthan,Rural,0.5869926029600379,0.29505492324312854,0.27933687457630185,0.24916557541973816,0.28568896753108675,0.2839845647608854,0.26671778763295606,0.29437520697001673,0.5026552664467149,0.47587801476148917,0.4244782202761441,0.48669943384369413,0.4837958150219125,0.4543801511091854,0.5014973024967704,0,0.01571804866682669,0.04588934782339038,0.009365955712041796,0.011070358482243137,0.02833713561017248,6.797162731118078e-4,0,0.02677725168522571,0.07817704617057075,0.015955832603020748,0.018859451424802387,0.048275115337529484,0.001157963949944496,0,5.327160277164683,15.552815495838058,3.17430924693439,3.7519653495566443,9.604020600199362,0.2303694056823834,0,5.327160277164687,15.552815495838058,3.1743092469343863,3.7519653495566483,9.604020600199362,0.23036940568238307
08,Rajasthan,Urban,0.5777926818231265,0.2710657764224891,0.27213385178058047,0.2535199921518654,0.2629839090174073,0.2367134845457599,0.2280091205736312,0.2525341262131633,0.4691402036578019,0.4709887479396735,0.43877328344126165,0.45515271703962457,0.4096858475238052,0.3946209907923846,0.4370670210227219,0,-0.0010680753580913915,0.0175457842706237,0.008081867405081766,0.03435229187672917,0.04305665584885787,0.01853165020932579,0,-0.0018485442818715891,0.03036692021654025,0.013987486618177336,0.05945435613399669,0.0745192128654173,0.03207318263508002,0,-0.39402811088429907,6.472888057722363,2.9815152291616442,12.67304649451096,15.884209514427534,6.836587950683214,0,-0.3940281108842989,6.4728880577223675,2.9815152291616482,12.67304649451097,15.884209514427539,6.8365879506832234
